,index,id,created_at,text,year,month,day
177,3,1116240780547510272,2019-04-11T07:25:15.000Z,RT @JenniferFleury1: Our company culture is astounding! Top leaders supporting the women leaders at our company! So proud! #SAPBWN Leadersh…,2019,4,11
178,0,1110566243256418304,2019-03-26T15:36:40.000Z,"Choose your words carefully. The potential for words to change minds and influence people, both positively and negatively, has never been stronger. Think before you speak, and plan before you act. https://t.co/v457O5JJPi",2019,3,26
179,1,1110200275065847808,2019-03-25T15:22:26.000Z,"Always look forward, even when everything around you is trying its best to hold you back. Push relentlessly towards what you need to do to win and those feelings of negativity and doubt will fall by the wayside. https://t.co/UMHBhKh1Gq",2019,3,25
180,2,1109099164267360256,2019-03-22T14:27:01.000Z,Daring to dream about unfathomable wins is the best starting point you can ask for yourself. What are you waiting for?? https://t.co/XyISAWM9mo,2019,3,22
181,3,1108454541002002432,2019-03-20T19:45:31.000Z,You can’t look at your customers like data on a spreadsheet. Find out what makes them tick and make that the heartbeat of what you’re selling. https://t.co/0JZU8Ih3Xj,2019,3,20
182,4,1106534228005654529,2019-03-15T12:34:53.000Z,"My heart is with New Zealand today. Another horrifying reminder that hate is the enemy of all free, faithful &amp; loving people. In mourning, we must look to the unifiers, the optimists and the champions of peace.",2019,3,15
183,0,1105204171727360000,2019-03-11T20:29:42.000Z,"Never allow present circumstances to interfere with your original Dream. Where you are today does not define who you are and says nothing about where you might be tomorrow. 

#MondayMotivation https://t.co/jeJL9Hsq4j",2019,3,11
184,1,1104072362423738368,2019-03-08T17:32:18.000Z,"What an honor to celebrate women - past, present &amp; future. I’m proud to say thank you for being my role models, partners and lifelong friends. 

#InternationalWomensDay 
#HappyInternationalWomensDay",2019,3,8
185,2,1103380212815986689,2019-03-06T19:41:57.000Z,"One of the greatest things we can do to make the world a better place is help the next generation do incredible things. Through education and mentorship, we can use our experience to help them reach their full potential.

#WorkforceDevelopment #Education #Mentorship https://t.co/vz2R2i5juG",2019,3,6
186,3,1102954025803239424,2019-03-05T15:28:26.000Z,"Every difficult situation we face in our lives is an opportunity to learn and grow. We can extract benefits from whatever hardships we’re faced with, if we can only identify what the good in the situation is.

Every challenge is a gift, we only need to choose to see it that way. https://t.co/ZuRCYNzvQP",2019,3,5
187,4,1102648948521615361,2019-03-04T19:16:10.000Z,"A diverse team is the key to success, and anyone not looking to include people from all walks of life is missing a golden opportunity. #MondayMotivation https://t.co/1L3enKb54P",2019,3,4
188,5,1101552946494488578,2019-03-01T18:41:02.000Z,I want everyone @SAP to have a dream job. I want people to be happy and to be inspired to have a thrilling career. The people who power this company are the most important part of it. #EmployeeAppreciationDay https://t.co/xOY8sd7lMZ,2019,3,1
189,6,1101181576292024320,2019-02-28T18:05:21.000Z,"Great leadership needs to be about more than just meeting goals--it has to be about vision. As a leader, you owe your team a vision for where the organization is going, why it’s headed there, and how everyone fits in. #WinnersDream https://t.co/4njNJLFznb",2019,2,28
190,7,1100789758043844608,2019-02-27T16:08:24.000Z,"When times are tough, trust can decline, but that’s when people need to trust one another more than ever. If we want to improve people’s lives and make the world run better, trust is a key component to success. 
#WednesdayWisdom #Trust #Teamwork #SAP #WinnersDream https://t.co/OV4JCgGX2h",2019,2,27
191,8,1100439160547172354,2019-02-26T16:55:15.000Z,"If you are a leader, remember that every team member deserves the dignity of understanding how they can participate in the masterpiece of success. 

#SAP #Leadership #Leaders #Success",2019,2,26
192,9,1100081819956011009,2019-02-25T17:15:19.000Z,Don’t be afraid to dream big. #MondayMotivation https://t.co/bFfwE02ZP8,2019,2,25
193,10,1098698381218725888,2019-02-21T21:38:01.000Z,"This is a 24/7 “always-on” world, and sometimes, it’s too much of a good thing. We need to focus on identifying what really matters and what doesn't. Embrace what you love to do, and do more of it!

None of us can do good work if we don’t keep ourselves well. #ThursdayThoughts",2019,2,21
194,11,1098220963056025600,2019-02-20T14:00:56.000Z,"Effective leaders don’t spend their time supervising highfliers, but rather investing time with people who asked for and required support.

#WednesdayWisdom #WinnersDream",2019,2,20
195,12,1097863137368424448,2019-02-19T14:19:03.000Z,"Do everything you can to ensure you make this world a better place for everyone. 
#TuesdayThoughts #Leadership https://t.co/qSfetONPkt",2019,2,19
196,13,1096423990313320448,2019-02-15T15:00:24.000Z,"At @SAP, we know that with great size and scope comes great responsibility, and we take that seriously. We must make trust a priority in our lives. 

#Trust #SAP #FridayMotivation https://t.co/xEwLIY3oSK",2019,2,15
197,14,1096068724665344001,2019-02-14T15:28:42.000Z,"Teamwork is what makes the impossible possible. 

#ThursdayThoughts https://t.co/31qrqF2Y1Z",2019,2,14
198,15,1095718457910411265,2019-02-13T16:16:52.000Z,"Look to others for inspiration, but ultimately, find your own path. https://t.co/oA5jhl88p3",2019,2,13
199,0,1095366905039409152,2019-02-12T16:59:55.000Z,Don’t ever be so afraid to fail that you never try in the first place. https://t.co/qvv6bfsLAx,2019,2,12
200,1,1095071626838884354,2019-02-11T21:26:35.000Z,"RT @Qualtrics: The future of experience management is here. We're thrilled to welcome @BillRMcDermott, CEO at @SAP to #QualtricsX4, to expl…",2019,2,11
201,2,1095004855314378752,2019-02-11T17:01:16.000Z,My parents gave me permission to dream big. Do the same for those around you.,2019,2,11
202,3,1093928978618990592,2019-02-08T17:46:07.000Z,"Your teammates will give you their best effort if they know that what they are doing matters.

#team #leadershipquotes https://t.co/aSwLXvQt97",2019,2,8
